,analysis_sample_rate,artist_7digitalid,artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_mbtags,artist_mbtags_count,artist_name,artist_playmeid,artist_terms,artist_terms_freq,artist_terms_weight,audio_md5,bars_confidence,bars_start,beats_confidence,beats_start,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,release,release_7digitalid,sections_confidence,sections_start,segments_confidence,segments_loudness_max,segments_loudness_max_time,segments_loudness_start,segments_pitches,segments_start,segments_timbre,similar_artists,song_hotttnesss,song_id,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,title,track_7digitalid,track_id,year,genre
5202,22050,304,0.8999349522317316,0.6836580602023751,b'ARH6W4X1187B99274F',,"b'Oxford, UK'",,b'a74b1b7f-71a5-4011-9441-d0b5e4122711',"(14,)","(14,)",b'Radiohead',1307,"(35,)","(35,)","(35,)",b'5852822997f0e8b82ce55ddb5ab8a94b',"(145,)","(145,)","(727,)","(727,)",0.0,237.21751,0.0,0.0,1,0.623,-7.057,1,0.763,b'In Rainbows',188863,"(8,)","(8,)","(1141,)","(1141,)","(1141,)","(1141,)","(1141, 12)","(1141,)","(1141, 12)","(100,)",0.47643521964252894,b'SOSQIHH12A8C13370B',226.11599999999999,"(1455,)","(1455,)",188.91,5,0.68,b'15 Step',2052636,b'TRARTEH128F423DBC1',2007,Rock
5207,22050,289,0.8392976775681696,0.7188914556702095,b'ARDVZTE1187FB5A0A1',,"b'Sayreville, NJ'",,b'5dcdb5eb-cb72-4e6e-9e63-b7bace604965',"(6,)","(6,)",b'Bon Jovi',827,"(21,)","(21,)","(21,)",b'9548a4bc71050db53cb5478cd38c9498',"(179,)","(179,)","(725,)","(725,)",0.0,311.27465,0.32799999999999996,0.0,1,1.0,-4.857,1,0.8079999999999999,"b""Who Says You Can't Go Home""",372702,"(9,)","(9,)","(672,)","(672,)","(672,)","(672,)","(672, 12)","(672,)","(672, 12)","(100,)",,b'SOHKLCA12A8C1414AB',303.827,"(1450,)","(1450,)",139.95,4,0.203,b'Raise Your Hands',4148768,b'TRARTJL128F92CB44B',1986,Rock
5210,22050,170417,0.5744007886920006,0.4460715844124553,b'ARRH2S81187B98C8AA',43.07295,"b'Madison, Wisconsin'",-89.38669,b'fb7659b2-5ceb-45ac-be95-b0c1f832caec',"(5,)","(5,)",b'Bongzilla',-1,"(41,)","(41,)","(41,)",b'f18d8d2e47ec2fadd9bab774a99e9d3f',"(152,)","(152,)","(459,)","(459,)",0.0,286.58893,0.165,0.0,9,0.43700000000000006,-4.627,1,0.353,b'Amerijuanican',223456,"(15,)","(15,)","(616,)","(616,)","(616,)","(616,)","(616, 12)","(616,)","(616, 12)","(100,)",0.5367888864406624,b'SOESBTV12A8C1407EB',282.517,"(919,)","(919,)",97.265,3,1.0,b'Champagne & Reefer',2441186,b'TRARTSA128F4291550',2005,Metal
5216,22050,50458,0.618692141580311,0.4227213701167761,b'ARB2M051187FB56FA9',40.71455,"b'New York, NY'",-74.00712,b'336f2e14-b064-45c8-8b2a-01663a0bee64',"(5,)","(5,)",b'Spoonie Gee',-1,"(38,)","(38,)","(38,)",b'9e79ed881cc96ee1979d84dd554de1dc',"(176,)","(176,)","(886,)","(886,)",0.0,393.63873,0.179,0.0,1,0.42100000000000004,-6.619,1,0.155,b'The Sugar Hill Records Story',531997,"(16,)","(16,)","(2007,)","(2007,)","(2007,)","(2007,)","(2007, 12)","(2007,)","(2007, 12)","(100,)",0.5435242770791181,b'SOBHQIJ12A6D4FC7D3',379.478,"(2657,)","(2657,)",135.503,5,0.677,b'Spoonie Is Back',5879315,b'TRARUHU128F92FDC00',0,Rap
5217,22050,52647,0.7334332265830551,0.45555879699258794,b'ARK8OHG1187B99016A',,"b'Boston, MA'",,b'2e3b75d8-00a8-486a-b4e7-a1f8f65e64c9',"(0,)","(0,)",b'Shadows Fall',12510,"(14,)","(14,)","(14,)",b'00cb38c2ea353906d29d450533700cd2',"(99,)","(99,)","(398,)","(398,)",0.0,283.48036,0.113,0.0,0,0.489,-4.0760000000000005,0,0.596,b'The War Within',734726,"(10,)","(10,)","(1034,)","(1034,)","(1034,)","(1034,)","(1034, 12)","(1034,)","(1034, 12)","(100,)",0.6878737149731753,b'SOKMPKV12A67AE241B',280.88,"(1592,)","(1592,)",84.992,4,0.42,b'What Drives The Weak',8138989,b'TRARUOP12903CF2384',2004,Metal
5219,22050,12873,0.8873860805964897,0.7911430023895633,b'ARQUMH41187B9AF699',34.053490000000004,"b'Los Angeles, CA'",-118.24531999999999,b'f59c5520-5f46-4d2c-b2c4-822eabf53419',"(16,)","(16,)",b'Linkin Park',-1,"(11,)","(11,)","(11,)",b'9a2211c39fdd2870662e5c95e786a840',"(90,)","(90,)","(363,)","(363,)",0.0,208.95302,3.245,0.0,4,0.247,-6.0520000000000005,1,0.46399999999999997,b'Hybrid Theory',18150,"(8,)","(8,)","(701,)","(701,)","(701,)","(701,)","(701, 12)","(701,)","(701, 12)","(100,)",0.8722290226088538,b'SOEKSGJ12A67AE227E',200.96900000000002,"(1451,)","(1451,)",105.095,4,0.873,b'Crawling (Album Version)',193083,b'TRARUTP128E0797FC7',2000,Rock
5223,22050,13625,0.873238652757811,0.5199654792867565,b'ARIMZQZ1187B9AD541',,"b'Orange, CA'",,b'244afcb7-fa9a-49b1-9aa6-0149512d1c52',"(0,)","(0,)",b'Thrice',-1,"(19,)","(19,)","(19,)",b'82f850e4b78d57c1969683f68282472d',"(143,)","(143,)","(716,)","(716,)",0.0,313.7824,0.0,0.0,2,0.0,-9.425,1,0.27399999999999997,b'Live At The House Of Blues',342901,"(11,)","(11,)","(821,)","(821,)","(821,)","(821,)","(821, 12)","(821,)","(821, 12)","(100,)",,b'SOHGNJI12AB018217A',310.904,"(1432,)","(1432,)",137.91299999999998,5,0.366,b'Red Sky',3840059,b'TRARVEY128F9300AC3',2005,Rock
5231,22050,128317,0.5236534084935914,0.34843419690439803,b'ARCLJQZ11E2835CE37',37.80506,"b'Oakland, CA'",-122.27301999999999,b'209311f4-f9c2-4e44-95c4-f7708f9cc10f',"(1,)","(1,)",b'Alvin Youngblood Hart',16951,"(22,)","(22,)","(22,)",b'b69ea72d30493fca29e7ae12c6b59914',"(419,)","(419,)","(419,)","(419,)",0.0,231.10485,0.162,0.0,2,1.0,-14.039000000000001,1,0.9279999999999999,"b""Big Mama'S Door""",282983,"(11,)","(11,)","(748,)","(748,)","(748,)","(748,)","(748, 12)","(748,)","(748, 12)","(100,)",0.5033812362063191,b'SOEMZVF12A8C13148C',218.035,"(838,)","(838,)",112.71700000000001,1,0.0,"b""Livin' In a Strain""",3157808,b'TRARVVB128F4264CEB',0,Blues
5233,22050,39786,0.7602701060288193,0.496071346624086,b'ARGXIE31187FB55B48',,"b'BAKERSFIELD, California'",,b'dde3d9b1-0e44-48bc-b0c9-d739b3570000',"(0,)","(0,)",b'Tech N9ne',7405,"(12,)","(12,)","(12,)",b'cfec0c410ebcbb98ecf5d3b217f9d203',"(201,)","(201,)","(807,)","(807,)",0.0,274.85995,0.14,0.0,1,0.17800000000000002,-6.696000000000001,1,0.256,b'Alpha Dog',54436,"(15,)","(15,)","(1216,)","(1216,)","(1216,)","(1216,)","(1216, 12)","(1216,)","(1216, 12)","(100,)",0.706000516796879,b'SOELGKJ12A58A7CD11',267.952,"(1615,)","(1615,)",177.942,4,0.81,b'Caribou Lou',567300,b'TRARVZG128F1497359',2006,Rap
5238,22050,51559,0.6430166662617105,0.461517204497935,b'ARVJVFF1187B9B40D6',40.7174,"b'Jersey City, NJ'",-74.04323000000001,b'09c0f334-f9de-4970-b9ee-ef799cd093be',"(0,)","(0,)",b'Al Di Meola',13669,"(48,)","(48,)","(48,)",b'0fcecea4211061522356718962db8699',"(116,)","(116,)","(468,)","(468,)",0.0,257.30567,0.299,0.0,0,0.368,-16.945,1,0.653,b'Scenario',419331,"(10,)","(10,)","(883,)","(883,)","(883,)","(883,)","(883, 12)","(883,)","(883, 12)","(100,)",0.3603705827121406,b'SOKKHMB12AB0182B39',248.47099999999998,"(936,)","(936,)",110.096,4,0.207,b'Calliope',4680803,b'TRARWMG128F933667C',1983,Jazz
5243,22050,102301,0.450852685134409,0.3323898702808034,b'AR93RTI1187B98ECFB',30.38815,"b'Navasota, TX'",-96.0878,b'28868947-1ff6-4021-8e84-a44ef80fb211',"(0,)","(0,)",b'Mance Lipscomb',-1,"(22,)","(22,)","(22,)",b'e7fa369dcaae53be750397f7ec11e482',"(486,)","(486,)","(486,)","(486,)",0.0,181.39383,0.061,0.0,1,0.162,-10.173,1,0.213,b'The Best of Mance Lipscomb',648860,"(7,)","(7,)","(680,)","(680,)","(680,)","(680,)","(680, 12)","(680,)","(680, 12)","(100,)",,b'SOQIBIH12AB0186282',178.30599999999998,"(972,)","(972,)",161.7,1,0.0,b'So Different Blues',7188893,b'TRARWXF128F9353B37',1993,Blues
5245,22050,93561,0.6251576540575006,0.3597572438501757,b'AREHMUC1187B98B91B',,b'',,b'eed40f68-fb41-41c9-81f4-df9db9968146',"(0,)","(0,)",b'Java',30570,"(42,)","(42,)","(42,)",b'3f7f05648855f1098713b538ed98e47f',"(306,)","(306,)","(923,)","(923,)",0.0,304.16934,0.0,0.0,1,0.585,-6.997000000000001,0,0.5660000000000001,b'Java Sur Seine',332618,"(12,)","(12,)","(1364,)","(1364,)","(1364,)","(1364,)","(1364, 12)","(1364,)","(1364, 12)","(100,)",,b'SOUPQHK12AB017CC62',304.16900000000004,"(1847,)","(1847,)",183.88099999999997,3,0.998,b'P\xc3\xa9p\xc3\xa8tes',3728346,b'TRARWXU128F92EC637',0,Rap
5251,22050,5061,0.7011187444188275,0.4154416558236922,b'ARWQ3M31187FB4CF01',33.74831,"b'Atlanta, GA'",-84.39111,b'd8b15d32-609e-44a6-bff1-65c4df53a9f1',"(1,)","(1,)",b'ARRESTED DEVELOPMENT',122,"(37,)","(37,)","(37,)",b'd4c25a4905baa7375d4d07b3713b9970',"(160,)","(160,)","(645,)","(645,)",0.0,218.06975,0.299,0.0,1,1.0,-6.25,1,0.7879999999999999,b'Since the Last Time',520249,"(9,)","(9,)","(926,)","(926,)","(926,)","(926,)","(926, 12)","(926,)","(926, 12)","(100,)",0.6090439426773437,b'SOUPVPL12AB0189B9F',203.94099999999997,"(1290,)","(1290,)",177.886,4,1.0,b'Since The Last Time',5755077,b'TRARXIQ128F9354D9C',2006,Rap
5261,22050,192658,0.6358987101801273,0.5302628134274219,b'ARZKUQF11F4C8456E8',52.478590000000004,b'Birmingham',-1.9086,b'',"(0,)","(0,)",b'The Moody Blues',-1,"(42,)","(42,)","(42,)",b'be8486be208466ef45bd0bc3ec4a622d',"(138,)","(138,)","(560,)","(560,)",0.0,291.29098,0.0,0.0,9,0.321,-12.065,0,0.413,b'Caught Live + 5',22126,"(13,)","(13,)","(765,)","(765,)","(765,)","(765,)","(765, 12)","(765,)","(765, 12)","(100,)",,b'SOQFZBX12A6D4F5B4D',284.72900000000004,"(1119,)","(1119,)",115.514,4,0.132,b'Tuesday Afternoon',228893,b'TRARYCL128F1456224',1968,Rock
5264,22050,12588,0.5968458517450551,0.4053520109500235,b'ARKULSX1187FB45F84',39.49974,b'Utah',-111.54732,b'e9cd6eef-e3d5-4801-a75b-f1a48c4b344d',"(0,)","(0,)",b'Trafik',-1,"(32,)","(32,)","(32,)",b'ce9abe737ab8c97acd2beb454e7c57de',"(140,)","(140,)","(567,)","(567,)",0.0,265.53424,0.0,0.0,5,0.364,-7.811,0,0.397,b'Bullet',513477,"(10,)","(10,)","(1832,)","(1832,)","(1832,)","(1832,)","(1832, 12)","(1832,)","(1832, 12)","(100,)",,b'SOZEKTZ12AB0185274',241.58599999999998,"(1133,)","(1133,)",127.984,4,0.0,b'Disco Trafiko',5685504,b'TRARYHD128F9344512',0,Electronic
5270,22050,313304,0.6320417540294726,0.3879115989840552,b'ARX0X2D1187B99F515',30.9742,b'Lousiana',-91.52382,b'16f146da-deef-4f07-9bbf-e4922c27067e',"(0,)","(0,)",b'HA-ASH',8506,"(27,)","(27,)","(27,)",b'9a6839cd363c2f2c8823b4f8db6f9185',"(139,)","(139,)","(557,)","(557,)",0.0,253.90975,0.107,0.0,9,0.385,-5.547999999999999,1,0.32,b'Mundos Opuestos',514551,"(11,)","(11,)","(808,)","(808,)","(808,)","(808,)","(808, 12)","(808,)","(808, 12)","(100,)",0.5763999812554107,b'SOAGBQA12AB0180400',244.727,"(1115,)","(1115,)",136.945,4,0.284,b'Amor a Medias',5696947,b'TRARZBR128F934715D',2005,Latin
5271,22050,516,0.6749702930475524,0.4249530841125117,b'ARZS5VW1187FB567E8',,b'',,b'a7412cd0-e0b8-4fa1-8d24-75bb92a84946',"(5,)","(5,)",b'William Orbit',1695,"(47,)","(47,)","(47,)",b'0e499d4f8644ce03c4545d43abaf9812',"(103,)","(103,)","(417,)","(417,)",0.0,199.8624,0.287,0.0,5,0.64,-21.82,1,0.705,b'Pieces In A Modern Style',768978,"(8,)","(8,)","(634,)","(634,)","(634,)","(634,)","(634, 12)","(634,)","(634, 12)","(100,)",0.5040343408054411,b'SOQKFHB12AB0186B13',187.96,"(835,)","(835,)",131.281,4,0.887,b'Cavalleria Rusticana',8515140,b'TRARZBX12903CD70DA',2000,Electronic
5279,22050,49211,0.5855140069713186,0.3649140345350568,b'AR32ETX1187B9A792F',,b'',,b'0244ceb5-57dc-4831-aa9c-6a5e5a1c4938',"(0,)","(0,)",b'The Vaughan Brothers',11639,"(31,)","(31,)","(31,)",b'75702cede8487529baf5a882d703fb2f',"(130,)","(130,)","(525,)","(525,)",0.0,222.64118,0.0,0.0,8,0.494,-13.324000000000002,1,0.465,b'Family Style',282026,"(8,)","(8,)","(818,)","(818,)","(818,)","(818,)","(818, 12)","(818,)","(818, 12)","(100,)",0.6542762633605924,b'SOHWUWA12A8C1325AE',219.21400000000003,"(1049,)","(1049,)",141.602,4,0.0,b'Hillbillies From Outerspace',3142436,b'TRASAGX128F4262E28',1990,Blues
5281,22050,13625,0.873238652757811,0.5199654792867565,b'ARIMZQZ1187B9AD541',,"b'Orange, CA'",,b'244afcb7-fa9a-49b1-9aa6-0149512d1c52',"(0,)","(0,)",b'Thrice',-1,"(19,)","(19,)","(19,)",b'cf34e458b51f5e562bff2fbd8b3bbdf9',"(324,)","(324,)","(324,)","(324,)",0.0,169.63873,0.0,0.0,8,1.0,-5.176,1,0.606,b'The Illusion of Safety',628265,"(7,)","(7,)","(651,)","(651,)","(651,)","(651,)","(651, 12)","(651,)","(651, 12)","(100,)",0.7353464564863851,b'SOUQYYT12A8C13BA09',166.93400000000003,"(647,)","(647,)",114.179,1,0.0,b'Betrayal Is A Symptom',6973431,b'TRASAIH128F931F567',2002,Rock
5285,22050,1619,0.7033482885302409,0.44905257515374747,b'AROCBZZ11E2835D652',,b'',,b'',"(0,)","(0,)",b'Small Faces',3153,"(45,)","(45,)","(45,)",b'091446a2bbd67308a749be87afa8de44',"(57,)","(57,)","(231,)","(231,)",0.0,121.73016000000001,0.218,0.0,9,0.711,-7.124,1,0.7,b'From The Beginning',25051,"(6,)","(6,)","(294,)","(294,)","(294,)","(294,)","(294, 12)","(294,)","(294, 12)","(100,)",0.5892077255762758,b'SOMEAJX12A6D4F6230',110.74799999999999,"(462,)","(462,)",116.664,4,0.0,"b""My Mind's Eye""",265373,b'TRASARO128F145E40F',1966,Rock
5289,22050,719,0.7615231834122147,0.4747957970880778,b'ARJFBZ41187FB560A0',,"b'New York, NY [The Bronx]'",,b'd7f07620-a4b9-4afd-9991-472478a65848',"(0,)","(0,)",b'Black Sheep',7947,"(19,)","(19,)","(19,)",b'c52f3bac2a83870f7ccae681cf18bebe',"(90,)","(90,)","(376,)","(376,)",0.0,248.37179,0.33799999999999997,0.0,1,0.39399999999999996,-5.531000000000001,1,0.27399999999999997,b'8WM/Novakane',465560,"(12,)","(12,)","(1234,)","(1234,)","(1234,)","(1234,)","(1234, 12)","(1234,)","(1234, 12)","(100,)",,b'SODRUZE12AF729E2E6',235.43900000000002,"(751,)","(751,)",89.145,4,1.0,b'Novakane Groove',5179990,b'TRASBCH128F93369B6',0,Rap
5294,22050,12566,0.8235482530215249,0.5071155487524536,b'ARB6OGR1187FB4D43D',43.58015,"b'Antibes, France'",7.121230000000001,b'6d7b7cd4-254b-4c25-83f6-dd20f98ceacd',"(3,)","(3,)",b'M83',13427,"(35,)","(35,)","(35,)",b'4aced3016253f26580748460c728dd4f',"(396,)","(396,)","(1605,)","(1605,)",0.0,1071.882,0.078,0.0,4,0.879,-6.1,0,0.7070000000000001,b'M83',27450,"(27,)","(27,)","(1667,)","(1667,)","(1667,)","(1667,)","(1667, 12)","(1667,)","(1667, 12)","(100,)",0.6994267281883303,b'SOWGWCP12A6D4F860D',1043.458,"(3209,)","(3209,)",90.264,4,0.757,"b""I'm Happy She Said""",299712,b'TRASBSO128F1465A78',2001,Electronic
5299,22050,1237,0.9339161063701852,0.7786735791842135,b'AR52EZT1187B9900BF',40.8079,"b'Harlem, New York'",-73.9454,b'8ef1df30-ae4f-4dbd-9351-1a32b208a01e',"(8,)","(8,)",b'Alicia Keys',66,"(27,)","(27,)","(27,)",b'9b73ea6d116329441207c86252bafd71',"(108,)","(108,)","(442,)","(442,)",0.0,231.18322,2.31,0.0,7,0.55,-8.414,1,0.5660000000000001,b'Essential-Soul Love',735352,"(10,)","(10,)","(745,)","(745,)","(745,)","(745,)","(745, 12)","(745,)","(745, 12)","(100,)",,b'SONTFNG12A8C13FF69',212.643,"(883,)","(883,)",118.273,4,0.0,"b""If I Ain't Got You""",8147618,b'TRASBVS12903CF4537',2003,RnB
5300,22050,21896,0.7090105251029095,0.5535661720707804,b'ARV8T9T1187B99F3F4',,b'',,b'efaefde1-e09b-4d49-9d8e-b1304d2ece8d',"(1,)","(1,)",b'Amorphis',51681,"(24,)","(24,)","(24,)",b'f7df708c521e41d5188e42da121121aa',"(127,)","(127,)","(513,)","(513,)",0.0,285.46567000000005,0.22899999999999998,0.0,2,0.205,-5.067,1,0.435,b'Am Universum',264962,"(10,)","(10,)","(819,)","(819,)","(819,)","(819,)","(819, 12)","(819,)","(819, 12)","(100,)",0.7158947963587176,b'SOEOMZJ12A8C139998',274.872,"(1026,)","(1026,)",108.039,4,0.732,b'Crimson Wave',2842528,b'TRASBZK128F42692CA',2001,Metal
5317,22050,22858,0.9514878179609624,0.6589248241296217,b'AR4OU721187FB4549D',35.92425,"b'Franklin, TN'",-86.87093,b'728ea90d-279b-4201-a8c4-597830883150',"(0,)","(0,)",b'Paramore',-1,"(16,)","(16,)","(16,)",b'51a2a0ff792b18b55e1e3ef8c4720ffc',"(161,)","(161,)","(645,)","(645,)",0.0,243.51302,2.467,0.0,9,0.7240000000000001,-4.413,1,0.649,b'Emergency',41405,"(9,)","(9,)","(691,)","(691,)","(691,)","(691,)","(691, 12)","(691,)","(691, 12)","(100,)",0.8484638848807815,b'SOJHUQN12A6D4F8EDE',230.51,"(1290,)","(1290,)",167.97099999999998,4,0.473,b'Emergency (Album Version)',439924,b'TRASDOI128F1480E28',0,Rock
5323,22050,17428,0.8926886114037278,0.830356766356765,b'ARXOTQH1187FB57084',,"b'Fairfax, California'",,b'e1009244-1bf4-4a4c-889e-0db83b9be08f',"(0,)","(0,)",b'Chris Brown',2729,"(33,)","(33,)","(33,)",b'58356a4db2ec8db249d0150ca7fa8af6',"(72,)","(72,)","(294,)","(294,)",0.0,197.09342,5.822,0.0,11,0.13699999999999998,-6.45,1,0.21,b'Exclusive',280176,"(10,)","(10,)","(743,)","(743,)","(743,)","(743,)","(743, 12)","(743,)","(743, 12)","(100,)",0.5877482650872331,b'SOUIJVE12A8AE4961E',185.4,"(1173,)","(1173,)",89.96600000000001,4,1.0,b'Help Me',3124278,b'TRASDYA128F425E84F',0,RnB
5324,22050,66941,0.4859212857211152,0.3531562974667231,b'ARXJSHW1187B9A2A52',25.72898,"b'Miami, FL'",-80.23742,b'cdf09cd2-59e0-4953-839f-bea3bbb07b1b',"(0,)","(0,)",b'Nestor Torres',40720,"(13,)","(13,)","(13,)",b'afbe69c7372a2957f38ea6b4ebac2dee',"(177,)","(177,)","(713,)","(713,)",0.0,286.53668999999996,0.38,0.0,9,0.6859999999999999,-10.222000000000001,0,0.551,b'The Very Best of Nestor Torres',600392,"(14,)","(14,)","(1256,)","(1256,)","(1256,)","(1256,)","(1256, 12)","(1256,)","(1256, 12)","(100,)",,b'SOQTGOL12A58A768C3',275.66700000000003,"(1426,)","(1426,)",150.028,4,0.313,"b""Ain't No Sunshine""",6663842,b'TRASEAT12903CEF0B3',0,Jazz
5332,22050,6047,0.7385944987679516,0.4670710063449894,b'AR4R1FL1187FB55C3B',-13.442,b'BA',-41.9952,b'92dc699f-fcbc-4278-afbe-40b5ad060a55',"(4,)","(4,)",b'Death From Above 1979',-1,"(13,)","(13,)","(13,)",b'7741c1dc745b9dae5007f0d121bb6827',"(130,)","(130,)","(524,)","(524,)",0.0,344.842,0.0,0.0,11,0.569,-3.8789999999999996,0,0.556,b'Romantic Rights',19905,"(16,)","(16,)","(1378,)","(1378,)","(1378,)","(1378,)","(1378, 12)","(1378,)","(1378, 12)","(100,)",0.4541929882180224,b'SORRNXT12A6D4F7451',334.658,"(1570,)","(1570,)",91.87899999999999,4,1.0,b'Romantic Rights (Jesper Dahlback Remix)',208104,b'TRASFNS128F145247D',2004,Rock
5341,22050,818,0.7765989678295455,0.4900795841834287,b'AR0IVSA1187FB4F069',40.71455,b'New York',-74.00712,b'582fee78-d934-4603-9f5c-1729e0ca36b7',"(1,)","(1,)",b'Helmet',82914,"(15,)","(15,)","(15,)",b'7967130dc8a074ca2764a8c721c9f950',"(158,)","(158,)","(477,)","(477,)",0.0,212.16608,0.0,0.0,9,0.568,-10.562000000000001,0,0.49700000000000005,b'Betty',162827,"(6,)","(6,)","(543,)","(543,)","(543,)","(543,)","(543, 12)","(543,)","(543, 12)","(100,)",0.7335410557040547,b'SOIPZYI12A8C139CD9',199.082,"(954,)","(954,)",141.165,3,1.0,b'Street Crab',2235230,b'TRASGKM128F42644C5',1994,Rock
5346,22050,16703,0.5663291847334588,0.3825499288613511,b'AR8AVU31187FB42175',,b'',,b'9adffe09-8bea-4f08-a409-923ecb3d029d',"(1,)","(1,)",b'The Robert Cray Band',44286,"(22,)","(22,)","(22,)",b'625be704f0fa1561c2796ec950673a16',"(116,)","(116,)","(355,)","(355,)",0.0,278.54322,0.531,0.0,9,0.39,-8.039,0,0.325,b'Live From Across The Pond',501691,"(6,)","(6,)","(1085,)","(1085,)","(1085,)","(1085,)","(1085, 12)","(1085,)","(1085, 12)","(100,)",,b'SOFMFBW12AB0183457',268.91,"(1064,)","(1064,)",75.887,3,0.525,b'Phone Booth',5556456,b'TRASGQX128F932516C',1983,Blues
5353,22050,616,0.9184517888889826,0.8195882822285578,b'ARVG4OK1187B9B6BD3',,b'',,b'95e1ead9-4d31-4808-a7ac-32c3614c116b',"(7,)","(7,)",b'Killers',1573,"(20,)","(20,)","(20,)",b'cbd54c093abae2b46e9c101d8fcc0437',"(114,)","(114,)","(459,)","(459,)",0.0,218.8273,0.485,0.0,6,0.031,-4.294,1,0.35100000000000003,b'Murder One',222971,"(10,)","(10,)","(583,)","(583,)","(583,)","(583,)","(583, 12)","(583,)","(583, 12)","(100,)",0.4251246583130576,b'SOZFRGA12A58A7B247',199.082,"(917,)","(917,)",128.951,4,0.19,b'Children Of The Revolution',2434690,b'TRASHIP128F428FC4B',0,Rock
5354,22050,617,0.8070434798589495,0.5917447385459133,b'AR9O98A1187FB39621',40.71455,b'NY',-74.00712,b'f181961b-20f7-459e-89de-920ef03c7ed0',"(7,)","(7,)",b'The Strokes',1582,"(28,)","(28,)","(28,)",b'36d87f94e071d00f4530ff9bdc0c7e79',"(51,)","(51,)","(259,)","(259,)",0.0,177.18812,0.129,0.0,7,0.67,-3.9939999999999998,1,0.79,b'Room On Fire',268144,"(9,)","(9,)","(590,)","(590,)","(590,)","(590,)","(590, 12)","(590,)","(590, 12)","(100,)",0.7457433881179623,b'SOBVLUP12A8C140311',166.76,"(777,)","(777,)",93.315,5,0.6729999999999999,b'Meet Me In The Bathroom',2948889,b'TRASHPV128F4281CB1',2003,Rock
5355,22050,1237,0.9339161063701852,0.7786735791842135,b'AR52EZT1187B9900BF',40.8079,"b'Harlem, New York'",-73.9454,b'8ef1df30-ae4f-4dbd-9351-1a32b208a01e',"(8,)","(8,)",b'Alicia Keys',66,"(27,)","(27,)","(27,)",b'ab78c95d6a03684bf76546011f3875e1',"(118,)","(118,)","(474,)","(474,)",0.0,240.22159,0.19699999999999998,0.0,7,0.414,-9.736,1,0.35,b'The Element Of Freedom',662632,"(8,)","(8,)","(673,)","(673,)","(673,)","(673,)","(673, 12)","(673,)","(673, 12)","(100,)",0.9092773471291868,b'SOKOTBW12AB018CE2D',226.783,"(947,)","(947,)",119.959,4,1.0,b'Wait Til You See My Smile',7352862,b'TRASHSN12903CA9E34',2009,RnB
5358,22050,10872,0.6125430036687035,0.4596604632215938,b'ARXP7MQ1187FB3AC5F',,b'LOWELL',,b'2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c',"(0,)","(0,)",b'Dave Hollister',19881,"(29,)","(29,)","(29,)",b'92853de62cfacfe51aac732fc9582e6e',"(100,)","(100,)","(410,)","(410,)",0.0,271.62077,0.0,0.0,4,0.33,-7.492999999999999,1,0.37200000000000005,"b""Chicago '85...The Movie""",15450,"(7,)","(7,)","(981,)","(981,)","(981,)","(981,)","(981, 12)","(981,)","(981, 12)","(100,)",0.7905668023581631,b'SOWCLTO12A67021CEC',253.678,"(821,)","(821,)",91.00299999999999,4,0.7959999999999999,b'One Woman Man',161844,b'TRASHZB128E0791E81',2001,RnB
5361,22050,41932,0.8036192618435595,0.5312132868052581,b'ARFSPOV1187B9B2363',,"b'London, England'",,b'28cbf94d-0700-4095-a188-37e373b069a7',"(11,)","(11,)",b'Basement Jaxx',169,"(33,)","(33,)","(33,)",b'9428c5630aee6742b6ea60c5b8338b9b',"(159,)","(159,)","(486,)","(486,)",0.0,240.01261,4.081,0.0,11,0.6759999999999999,-8.325,0,0.539,"b""Jump N' Shout""",190640,"(9,)","(9,)","(1022,)","(1022,)","(1022,)","(1022,)","(1022, 12)","(1022,)","(1022, 12)","(100,)",0.3603705827121406,b'SOBQAPA12A8C13261C',228.299,"(972,)","(972,)",126.8,3,1.0,b'La Photo',2072842,b'TRASIKP128F423EED7',1999,Electronic
5364,22050,1566,0.7909228479560918,0.6011849417940898,b'ARR9XGB1187B9912E6',,"b'Philadelphia, PA'",,b'b42eca0f-9381-43db-badb-1cba080a7dc2',"(1,)","(1,)",b'Boyz II Men',2800,"(21,)","(21,)","(21,)",b'220a6571b03c92b68f9e429c2d59fa1b',"(31,)","(31,)","(229,)","(229,)",0.0,151.58812,0.27,0.0,2,0.221,-10.338,1,0.58,b'Love',639437,"(9,)","(9,)","(446,)","(446,)","(446,)","(446,)","(446, 12)","(446,)","(446, 12)","(100,)",0.5835661256558552,b'SOCYRJH12AB0181091',142.362,"(458,)","(458,)",94.921,7,0.579,b'In My Life',7098552,b'TRASIVA128F933DB52',2009,RnB
